Profit Ratio,City,Customer ID,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Postal Code,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Quantity ordered new,Region (group),Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State or Province,Unit Price
-0.374964303,New York City,3251,Peter Brooks,Small Business,0.03,1,2011-10-24,58659,High,10112,0.37,Office Supplies,Small Box,Xerox 217,Paper,-15.756,4,East & South,East,8207,42.02,2011-10-26,Regular Air,8.19,New York,6.48
-0.259370705,Salem,2809,David Gallagher,Small Business,0.03,1,2011-10-30,86230,High,03079,0.57,Office Supplies,Small Box,Deluxe Rollaway Locking File with Drawer,Storage & Organization,-211.356,2,East & South,East,19557,814.88,2011-11-01,Regular Air,11.37,New Hampshire,415.88
-0.200091996,North Bergen,2179,Gretchen Wilder,Small Business,0.03,1,2011-07-25,89470,High,07047,0.59,Office Supplies,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,-8.7,3,East & South,East,23653,43.48,2011-07-25,Regular Air,4.51,New Jersey,13.48
0.011725027,Washington,1193,Louis Parrish,Small Business,0.04,1,2013-06-08,45413,High,20016,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,2.3205,36,East & South,East,6400,197.91,2013-06-08,Regular Air,2.99,District of Columbia,5.28
-0.516390845,Phillipsburg,2663,Stacy Reynolds,Small Business,0.04,1,2013-09-15,86488,High,08865,0.37,Office Supplies,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Binders and Binder Accessories,-32.71336,9,East & South,East,22587,63.35,2013-09-17,Regular Air,5.48,New Jersey,6.81
-0.866591577,Hermitage,3083,Louis Wells,Small Business,0.04,1,2012-10-20,89883,High,16148,0.37,Office Supplies,Small Box,Xerox 21,Paper,-70.7832,12,East & South,East,23330,81.68,2012-10-22,Regular Air,6.6,Pennsylvania,6.48
0.250536565,Washington,1193,Louis Parrish,Small Business,0.05,1,2011-06-08,45413,High,20016,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,778.6,26,East & South,East,6399,3107.73,2011-06-09,Regular Air,9.07,District of Columbia,120.98
-0.751635939,Bedford,3245,Erica Cowan,Small Business,0.05,1,2012-12-22,88335,High,03110,0.38,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-28.9455,9,East & South,East,21729,38.51,2012-12-22,Regular Air,5.26,New Hampshire,3.98
0.393908776,Mount Vernon,2038,Peter Adams,Small Business,0.06,1,2010-04-21,89334,High,10550,0.36,Office Supplies,Small Box,Xerox 1893,Paper,109.16,7,East & South,East,22018,277.12,2010-04-21,Regular Air,17.48,New York,40.99
-0.836169371,Berea,2025,Benjamin Harrell,Small Business,0.06,1,2011-07-23,87128,High,44017,0.39,Office Supplies,Small Box,Xerox 1991,Paper,-21.13,1,East & South,East,22542,25.27,2011-07-23,Regular Air,8.18,Ohio,22.84
0.039175978,New York City,3251,Peter Brooks,Small Business,0.07,1,2013-05-07,1829,High,10112,0.36,Office Supplies,Small Box,Wilson Jones Suede Grain Vinyl Binders,Binders and Binder Accessories,6.732,62,East & South,East,265,171.84,2013-05-08,Regular Air,1.49,New York,2.78
0.69,Central Islip,1026,Eugene Kerr,Small Business,0.07,1,2010-11-29,89008,High,11722,0.39,Office Supplies,Small Box,Avery 494,Labels,39.3507,22,East & South,East,20873,57.03,2010-12-01,Regular Air,0.5,New York,2.61
0.69,Upper Saint Clair,1283,Greg Malone,Small Business,0.08,1,2013-04-21,89116,High,15241,0.6,Office Supplies,Small Box,"Belkin 325VA UPS Surge Protector, 6'",Appliances,958.4445,12,East & South,East,18832,1389.05,2013-04-21,Regular Air,3.99,Pennsylvania,120.98
0.294893254,Philadelphia,1282,Dana Sharpe,Small Business,0.08,1,2013-04-21,5986,High,19134,0.6,Office Supplies,Small Box,"Belkin 325VA UPS Surge Protector, 6'",Appliances,1638.48,48,East & South,East,832,5556.18,2013-04-21,Regular Air,3.99,Pennsylvania,120.98
-6.229272677,Keene,996,Karen Mayo,Small Business,0.09,1,2012-09-07,89435,High,03431,0.37,Office Supplies,Small Box,Computer Printout Index Tabs,Binders and Binder Accessories,-225.2505,22,East & South,East,23515,36.16,2012-09-07,Regular Air,5.28,New Hampshire,1.68
0.69,Goffstown,859,Denise Arthur,Small Business,0.09,1,2013-08-27,88576,High,03045,0.39,Office Supplies,Small Box,Avery 494,Labels,12.5649,7,East & South,East,23541,18.21,2013-08-29,Regular Air,0.5,New Hampshire,2.61
0.69,Plainfield,2316,Sheryl Doyle Block,Small Business,0.1,1,2013-10-09,88623,High,06374,0.35,Office Supplies,Small Box,Avery Legal 4-Ring Binder,Binders and Binder Accessories,286.626,22,East & South,East,23776,415.4,2013-10-11,Regular Air,1.49,Connecticut,20.98
0.69,Fairborn,1616,Shawn Beasley,Small Business,0.1,1,2013-04-23,90290,High,45324,0.39,Office Supplies,Small Box,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,1131.4275,10,East & South,East,24427,1639.75,2013-04-25,Regular Air,19.99,Ohio,172.99
-1.274761952,New Bedford,1328,Geraldine Martinez Bray,Small Business,0.1,1,2013-05-13,89759,High,02744,0.38,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,-129.86,12,East & South,East,19528,101.87,2013-05-14,Regular Air,8.29,Massachusetts,8.74
0.69,Garfield,1332,Sally Steele,Small Business,0.1,1,2013-05-13,89759,High,07026,0.38,Office Supplies,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,Labels,57.7392,12,East & South,East,19527,83.68,2013-05-14,Regular Air,0.49,New Jersey,7.31
-1.377544454,West Milford,441,Jack Durham,Small Business,0.1,1,2011-06-10,90696,High,07480,0.4,Office Supplies,Small Box,Xerox 1981,Paper,-81.344,12,East & South,East,22130,59.05,2011-06-12,Regular Air,5.57,New Jersey,5.28
-2.732741967,McKeesport,1657,Janet Carroll,Small Business,0.1,1,2013-01-01,89069,High,15131,0.68,Office Supplies,Small Box,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Storage & Organization,-138.632,9,East & South,East,22031,50.73,2013-01-02,Regular Air,4.69,Pennsylvania,5.98
-0.836730842,York,2551,Joan Bowers,Small Business,0.01,1,2013-10-24,88665,High,17403,0.59,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,-44.33,4,East & South,East,25487,52.98,2013-10-26,Regular Air,8.99,Pennsylvania,11.66
-1.896306306,Allentown,772,Jean Webster,Small Business,0.03,1,2011-01-12,88669,High,18103,0.58,Office Supplies,Small Pack,Rogers Handheld Barrel Pencil Sharpener,Pens & Art Supplies,-8.4196,1,East & South,East,20695,4.44,2011-01-15,Regular Air,3.5,Pennsylvania,2.74
-0.412849873,Washington,1733,Nina Horne Kelly,Small Business,0.09,1,2013-03-02,58917,High,20012,0.55,Office Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,-25.96,3,East & South,East,8244,62.88,2013-03-02,Regular Air,2.87,District of Columbia,21.98
-1.238549618,Hempstead,1735,Eric West,Small Business,0.09,1,2013-03-02,88446,High,11550,0.55,Office Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,-25.96,1,East & South,East,26244,20.96,2013-03-02,Regular Air,2.87,New York,21.98
0.529662487,Somerset,3315,Justin Gillespie,Small Business,0,1,2013-08-20,90466,High,08873,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,29.56576,9,East & South,East,20468,55.82,2013-08-22,Regular Air,1.2,New Jersey,5.84
-0.102294522,Milford,2736,Charlie Morton,Small Business,0.02,1,2013-07-29,89023,High,01757,0.41,Office Supplies,Wrap Bag,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Pens & Art Supplies,-4.31376,13,East & South,East,20898,42.17,2013-07-31,Regular Air,1.86,Massachusetts,3.26
0.290481117,York,2551,Joan Bowers,Small Business,0.02,1,2013-10-24,88665,High,17403,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,11.23,11,East & South,East,25488,38.66,2013-10-26,Regular Air,1.35,Pennsylvania,3.29
0.69,South Vineland,406,June Frank Hammond,Small Business,0.03,1,2010-05-21,87804,High,08360,0.36,Office Supplies,Wrap Bag,Rediform S.O.S. Phone Message Books,Paper,50.2044,15,East & South,East,21570,72.76,2010-05-22,Regular Air,0.8,New Jersey,4.98
-0.992831541,Bangor,2317,Ricky Hansen,Small Business,0.04,1,2012-02-24,88621,High,04401,0.35,Office Supplies,Wrap Bag,Unpadded Memo Slips,Paper,-5.54,1,East & South,East,22630,5.58,2012-02-25,Regular Air,2.97,Maine,3.98
-0.086269745,Fairborn,1616,Shawn Beasley,Small Business,0.04,1,2013-04-23,90290,High,45324,0.39,Office Supplies,Wrap Bag,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Paper,-5.68,9,East & South,East,24428,65.84,2013-04-26,Regular Air,4.23,Ohio,7.28
-1.395012068,Marion,1994,Kathy Freedman,Small Business,0.06,1,2012-07-31,91013,High,43302,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,-17.34,10,East & South,East,22464,12.43,2012-08-02,Regular Air,0.7,Ohio,1.26
-0.779285969,Jersey City,1334,Lorraine O'Donnell,Small Business,0.08,1,2012-07-27,89756,Low,07097,,Office Supplies,Large Box,"SAFCO Commercial Wire Shelving, Black",Storage & Organization,-524.74,5,East & South,East,22883,673.36,2012-07-29,Regular Air,35,New Jersey,138.14
0.69,Hilliard,1725,Linda Blake,Small Business,0,1,2012-02-11,87199,Low,43026,0.58,Office Supplies,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,3308.9157,11,East & South,East,18891,4795.53,2012-02-13,Regular Air,19.99,Ohio,419.19
0.69,Euclid,1507,Bonnie Hampton,Small Business,0.01,1,2011-02-27,88377,Low,44117,0.35,Office Supplies,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Binders and Binder Accessories,17.8986,2,East & South,East,19331,25.94,2011-03-04,Regular Air,1.49,Ohio,12.97
-1.319104269,Levittown,1699,Joseph Hurst,Small Business,0.01,1,2010-03-25,87345,Low,19057,0.37,Office Supplies,Small Box,Xerox 207,Paper,-18.85,2,East & South,East,18276,14.29,2010-03-25,Regular Air,5.4,Pennsylvania,6.48
0.357282502,Boston,2935,Shirley Riley,Small Business,0.02,1,2010-05-11,87617,Low,02215,0.38,Office Supplies,Small Box,Durable Pressboard Binders,Binders and Binder Accessories,7.31,5,East & South,East,24995,20.46,2010-05-15,Regular Air,1.49,Massachusetts,3.8
-1.834152507,Fairhaven,2936,Tonya Everett,Small Business,0.02,1,2013-05-11,87629,Low,02719,0.37,Office Supplies,Small Box,Xerox 212,Paper,-130.61,10,East & South,East,24996,71.21,2013-05-11,Regular Air,8.4,Massachusetts,6.48
0.669073615,New Britain,1191,John Morse,Small Business,0.03,1,2010-12-28,87587,Low,06050,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,59.4405,3,East & South,East,19553,88.84,2011-01-01,Regular Air,1.49,Connecticut,28.53
0.121655973,Washington,1193,Louis Parrish,Small Business,0.03,1,2010-12-28,11206,Low,20016,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,39.627,11,East & South,East,1553,325.73,2011-01-01,Regular Air,1.49,District of Columbia,28.53
0.69,Port Chester,3188,Jane Clayton,Small Business,0.03,1,2012-09-22,89032,Low,10573,0.37,Office Supplies,Small Box,Avery 510,Labels,26.5305,10,East & South,East,20534,38.45,2012-09-26,Regular Air,0.5,New York,3.75
0.194570439,Huber Heights,1726,Robyn Buchanan,Small Business,0.03,1,2011-08-24,87198,Low,45424,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,33.6996,9,East & South,East,22856,173.2,2011-08-28,Regular Air,9.03,Ohio,18.97
-0.371517028,Whitehall,2549,Martha Bowers,Small Business,0.03,1,2013-04-21,88662,Low,43213,0.57,Office Supplies,Small Box,Pizazz® Global Quick File™,Storage & Organization,-8.4,1,East & South,East,23779,22.61,2013-04-23,Regular Air,7.51,Ohio,14.97
0.69,Teaneck,423,Alexander Baker,Small Business,0.04,1,2011-10-10,87703,Low,07666,0.57,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,947.7771,22,East & South,East,24006,1373.59,2011-10-14,Regular Air,3.5,New Jersey,60.22
-0.375394477,Washington,1733,Nina Horne Kelly,Small Business,0.04,1,2011-09-19,8000,Low,20012,0.39,Office Supplies,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders and Binder Accessories,-7.613,2,East & South,East,1085,20.28,2011-09-21,Regular Air,5.24,District of Columbia,4.82
0.69,Brunswick,1325,Laura A Whitaker,Small Business,0.04,1,2013-05-12,89758,Low,04011,0.35,Office Supplies,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders and Binder Accessories,333.3735,12,East & South,East,23833,483.15,2013-05-19,Regular Air,2.99,Maine,41.94
0.039704111,Coram,1062,Willie Robinson,Small Business,0.04,1,2010-11-30,91355,Low,11727,0.38,Office Supplies,Small Box,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,16.0218,18,East & South,East,25979,403.53,2010-12-07,Regular Air,15.1,New York,22.38
-0.750788955,Harrison,1734,Christopher Meadows,Small Business,0.04,1,2011-09-19,88445,Low,10528,0.39,Office Supplies,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders and Binder Accessories,-7.613,1,East & South,East,19085,10.14,2011-09-21,Regular Air,5.24,New York,4.82
0.144591710,Philadelphia,1228,Hazel Jennings,Small Business,0.04,1,2013-01-27,41760,Low,19140,0.38,Office Supplies,Small Box,GBC ProClick™ 150 Presentation Binding System,Binders and Binder Accessories,1059.2326,23,East & South,East,5882,7325.68,2013-02-01,Regular Air,19.99,Pennsylvania,315.98
-3.085042476,Levittown,1699,Joseph Hurst,Small Business,0.05,1,2010-03-25,87345,Low,19057,0.38,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-152.5245,12,East & South,East,18275,49.44,2010-03-29,Regular Air,5.26,Pennsylvania,3.98
0.238217412,New York City,2382,Geoffrey Saunders,Small Business,0.06,1,2010-05-05,962,Low,10024,0.37,Office Supplies,Small Box,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,1408.1865,48,East & South,East,151,5911.35,2010-05-07,Regular Air,19.99,New York,122.99
0.502989170,Coram,1062,Willie Robinson,Small Business,0.07,1,2013-11-30,91361,Low,11727,0.39,Office Supplies,Small Box,Avery 51,Labels,15.32608,5,East & South,East,25980,30.47,2013-11-30,Regular Air,0.5,New York,6.3
-0.062396476,Philadelphia,1228,Hazel Jennings,Small Business,0.07,1,2012-11-25,56039,Low,19140,0.37,Office Supplies,Small Box,Xerox 1977,Paper,-33.15,78,East & South,East,7840,531.28,2012-11-30,Regular Air,5.2,Pennsylvania,6.68
-1.417225118,Agawam,3307,Edwin Blackburn,Small Business,0.07,1,2010-07-26,90462,Low,01001,0.81,Office Supplies,Small Box,Rogers® Profile Extra Capacity Storage Tub,Storage & Organization,-114.2,5,East & South,East,22732,80.58,2010-08-02,Regular Air,7.04,Massachusetts,16.74
-0.671419715,Roosevelt,874,Andrew Beard,Small Business,0.07,1,2013-07-26,89064,Low,11575,0.57,Office Supplies,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Storage & Organization,-108.3,11,East & South,East,22624,161.3,2013-08-02,Regular Air,8.78,New York,15.31
-0.371259818,Bayonne,997,Phillip Pollard,Small Business,0.08,1,2010-01-24,89431,Low,07002,0.58,Office Supplies,Small Box,Fellowes Command Center 5-outlet power strip,Appliances,-23.6344,1,East & South,East,22639,63.66,2010-01-29,Regular Air,0.99,New Jersey,67.84
-0.099782245,Washington,1733,Nina Horne Kelly,Small Business,0.08,1,2011-09-19,8000,Low,20012,0.39,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-26.8065,18,East & South,East,1084,268.65,2011-09-21,Regular Air,8.4,District of Columbia,15.01
0.461399340,Commack,1028,Marguerite Rodgers,Small Business,0.08,1,2013-05-21,89014,Low,11725,0.39,Office Supplies,Small Box,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,149.498,2,East & South,East,25336,324.01,2013-05-25,Regular Air,19.99,New York,172.99
-0.359192014,Harrison,1734,Christopher Meadows,Small Business,0.08,1,2011-09-19,88445,Low,10528,0.39,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-26.8065,5,East & South,East,19084,74.63,2011-09-21,Regular Air,8.4,New York,15.01
0.69,Wilkes Barre,2550,Arlene Barry Kane,Small Business,0.08,1,2011-06-17,88659,Low,18705,0.38,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,117.0792,11,East & South,East,18654,169.68,2011-06-21,Regular Air,1.39,Pennsylvania,15.67
0.69,West Scarborough,2805,Brandon Boyer,Small Business,0.09,1,2012-04-29,86231,Low,04070,0.56,Office Supplies,Small Box,Belkin F9M820V08 8 Outlet Surge,Appliances,386.2896,14,East & South,East,20312,559.84,2012-05-06,Regular Air,4.62,Maine,42.98
-1.972586233,Waltham,1219,Sam Graham Christian,Small Business,0.09,1,2013-10-30,90805,Low,02451,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-130.96,9,East & South,East,24840,66.39,2013-11-06,Regular Air,11.15,Massachusetts,7.28
-0.467197032,Boston,1217,Billy Perry Browning,Small Business,0.09,1,2013-10-30,48706,Low,02112,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-130.96,38,East & South,East,6840,280.31,2013-11-06,Regular Air,11.15,Massachusetts,7.28
0.085182768,Whitehall,2549,Martha Bowers,Small Business,0.05,1,2010-04-21,88657,Low,43213,0.57,Office Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,18.27,9,East & South,East,23778,214.48,2010-04-28,Regular Air,8.99,Ohio,22.99
0.542181616,Auburn,2804,Clifford Moran,Small Business,0.02,1,2013-07-16,86232,Low,04210,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,19.46432,8,East & South,East,24930,35.9,2013-07-21,Regular Air,0.94,Maine,4.28
0.008516634,Newburyport,2808,Harvey Berman,Small Business,0.03,1,2013-07-16,86232,Low,01950,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,0.087040000,3,East & South,East,24932,10.22,2013-07-20,Regular Air,1.35,Massachusetts,3.29
-3.979366667,Carteret,928,Jan Massey,Small Business,0.04,1,2011-01-13,87136,Low,07008,0.56,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,-143.2572,11,East & South,East,19754,36,2011-01-15,Regular Air,3.97,New Jersey,3.28
0.69,Winchester,3311,Jackie Flynn,Small Business,0.06,1,2010-07-26,90462,Low,01890,0.36,Office Supplies,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper,39.4266,9,East & South,East,22734,57.14,2010-07-31,Regular Air,1.34,Massachusetts,6.45
0.089222324,Hudson,3246,Wanda Harris,Small Business,0.06,1,2010-10-01,88330,Low,03051,0.36,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,1.9504,4,East & South,East,23267,21.86,2010-10-01,Regular Air,2.04,New Hampshire,5.18
0.407462846,Bristol,432,Peter Creech,Small Business,0.07,1,2012-09-23,90699,Low,06010,0.44,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,38.11,23,East & South,East,21087,93.53,2012-09-25,Regular Air,1.2,Connecticut,4.26
-1.400630915,Kearny,422,Gretchen Zimmerman,Small Business,0.08,1,2013-10-10,87709,Low,07032,0.59,Office Supplies,Wrap Bag,Newell 339,Pens & Art Supplies,-4.44,1,East & South,East,24004,3.17,2013-10-14,Regular Air,0.97,New Jersey,2.78
0.055361801,West Scarborough,995,Lloyd Spencer,Small Business,0.09,1,2010-11-10,89434,Low,04070,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,4.032,9,East & South,East,23840,72.83,2010-11-15,Regular Air,5.83,Maine,7.64
-0.071365639,Portland,435,Elisabeth Bullock,Small Business,0.09,1,2012-09-23,90699,Low,04101,0.55,Office Supplies,Wrap Bag,"Sanford Colorific Colored Pencils, 12/Box",Pens & Art Supplies,-1.62,8,East & South,East,21088,22.7,2012-09-28,Regular Air,1.01,Maine,2.88
-0.042744144,Boston,1217,Billy Perry Browning,Small Business,0.09,1,2013-10-30,48706,Low,02112,0.38,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,-2.81,59,East & South,East,6839,65.74,2013-11-03,Regular Air,0.7,Massachusetts,1.14
-0.168162777,Vineland,1224,Larry Spencer,Small Business,0.09,1,2013-10-30,90805,Low,08360,0.38,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,-2.81,15,East & South,East,24839,16.71,2013-11-03,Regular Air,0.7,New Jersey,1.14
0.120025619,New York City,898,Harriet Hodges,Small Business,0.09,1,2012-12-26,454,Low,10039,0.35,Office Supplies,Wrap Bag,Staples Bulk Pack Metal Binder Clips,Rubber Bands,56.22,84,East & South,East,78,468.4,2012-12-28,Regular Air,1.82,New York,6.08
0.69,Altoona,899,Jordan Berry,Small Business,0.09,1,2012-12-26,86265,Low,16602,0.35,Office Supplies,Wrap Bag,Staples Bulk Pack Metal Binder Clips,Rubber Bands,80.799,21,East & South,East,18078,117.1,2012-12-28,Regular Air,1.82,Pennsylvania,6.08
0.617072839,North Babylon,3273,Betty Cross,Small Business,0.1,1,2013-09-02,86245,Low,11703,0.39,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,27.1944,12,East & South,East,21636,44.07,2013-09-06,Regular Air,0.71,New York,3.78
-0.903518729,New London,3306,Claire Warren,Small Business,0.06,1,2010-04-01,90461,Medium,06320,0.42,Office Supplies,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Appliances,-15.92,1,East & South,East,20447,17.62,2010-04-03,Regular Air,6.12,Connecticut,11.33
0.576232,Acton,986,Herman Ray,Small Business,0,1,2012-01-24,90206,Medium,01718,0.36,Office Supplies,Small Box,Tuff Stuff™ Recycled Round Ring Binders,Binders and Binder Accessories,14.4058,5,East & South,East,24626,25,2012-01-26,Regular Air,1.49,Massachusetts,4.82
-0.288009386,Philadelphia,1228,Hazel Jennings,Small Business,0,1,2010-02-16,55874,Medium,19140,0.39,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-60.145,28,East & South,East,7810,208.83,2010-02-17,Regular Air,6.05,Pennsylvania,7.1
0.008237379,Plainview,2685,Kathryn Wolfe,Small Business,0.01,1,2013-08-23,89154,Medium,11803,0.36,Office Supplies,Small Box,Staples Colored Interoffice Envelopes,Envelopes,5.07472,19,East & South,East,19097,616.06,2013-08-24,Regular Air,19.51,New York,30.98
0.135668790,Plainview,2685,Kathryn Wolfe,Small Business,0.01,1,2011-12-20,89150,Medium,11803,0.38,Office Supplies,Small Box,Avery 487,Labels,1.065,2,East & South,East,20583,7.85,2011-12-21,Regular Air,0.5,New York,3.69
0.673523385,Altoona,773,Erica Bynum,Small Business,0.01,1,2013-08-24,88676,Medium,16602,0.37,Office Supplies,Small Box,Xerox 1937,Paper,132.91984,4,East & South,East,25483,197.35,2013-08-25,Regular Air,5.79,Pennsylvania,48.04
0.69,Chester,1216,Angela Larson,Small Business,0.01,1,2011-01-15,89592,Medium,19013,0.38,Office Supplies,Small Box,Xerox 1917,Paper,203.5431,6,East & South,East,20111,294.99,2011-01-16,Regular Air,5.97,Pennsylvania,48.91
-0.611882825,Boston,1217,Billy Perry Browning,Small Business,0.01,1,2011-05-08,41350,Medium,02112,0.58,Office Supplies,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,-259.01,1,East & South,East,5829,423.3,2011-05-09,Regular Air,19.99,Massachusetts,419.19
-0.611882825,Asbury Park,1221,Vickie Frost,Small Business,0.01,1,2011-05-08,90801,Medium,07712,0.58,Office Supplies,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,-259.01,1,East & South,East,23829,423.3,2011-05-09,Regular Air,19.99,New Jersey,419.19
0.317680079,Marion,1994,Kathy Freedman,Small Business,0.01,1,2012-06-10,91012,Medium,43302,0.73,Office Supplies,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Storage & Organization,831.912,18,East & South,East,25519,2618.71,2012-06-11,Regular Air,19.99,Ohio,140.85
0.123325953,Mason,1995,Howard Page,Small Business,0.02,1,2012-06-10,91012,Medium,45040,0.39,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,31.1916,16,East & South,East,25520,252.92,2012-06-11,Regular Air,8.4,Ohio,15.01
0.186762391,Washington,1193,Louis Parrish,Small Business,0.02,1,2011-01-10,57318,Medium,20016,0.36,Office Supplies,Small Box,Avery 508,Labels,29.656,33,East & South,East,8022,158.79,2011-01-12,Regular Air,0.5,District of Columbia,4.91
0.186418544,Wilkinsburg,1023,Glen Newman,Small Business,0.03,1,2012-05-15,88637,Medium,15221,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,5.71,5,East & South,East,20282,30.63,2012-05-15,Regular Air,2.5,Pennsylvania,5.98
-0.980893509,West Babylon,479,Tim Moore,Small Business,0.03,1,2011-02-08,87739,Medium,11704,0.37,Office Supplies,Small Box,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper,-34.91,5,East & South,East,18980,35.59,2011-02-10,Regular Air,5.94,New York,6.48
-0.272457660,New York City,478,Michael Wiggins,Small Business,0.03,1,2011-02-08,7079,Medium,10177,0.37,Office Supplies,Small Box,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper,-34.91,18,East & South,East,980,128.13,2011-02-10,Regular Air,5.94,New York,6.48
-0.345773525,Philadelphia,1282,Dana Sharpe,Small Business,0.03,1,2012-01-16,19365,Medium,19134,0.36,Office Supplies,Small Box,Xerox 1992,Paper,-69.376,32,East & South,East,2678,200.64,2012-01-17,Regular Air,5.2,Pennsylvania,5.98
0.557525326,Hermitage,3083,Louis Wells,Small Business,0.03,1,2012-07-18,89882,Medium,16148,0.38,Office Supplies,Small Box,Xerox 1907,Paper,92.46,13,East & South,East,20843,165.84,2012-07-20,Regular Air,5.09,Pennsylvania,12.28
-0.296578730,Rutland,2737,Rachel Bates,Small Business,0.03,1,2010-06-01,89019,Medium,05701,0.57,Office Supplies,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Storage & Organization,-57.56,12,East & South,East,18790,194.08,2010-06-02,Regular Air,8.78,Vermont,15.31
0.69,Wilkes Barre,2550,Arlene Barry Kane,Small Business,0.04,1,2011-07-26,88660,Medium,18705,0.39,Office Supplies,Small Box,Xerox 1935,Paper,265.4154,14,East & South,East,20655,384.66,2011-07-27,Regular Air,5.86,Pennsylvania,26.38
